GameID;LeagueIndex;Age;HoursPerWeek;TotalHours;APM;SelectByHotkeys;AssignToHotkeys;MinimapAttacks;MinimapRightClicks;NumberOfPACs;GapBetweenPACs;ActionLatency;ActionsInPAC;TotalMapExplored;WorkersMade;UniqueUnitsMade;ComplexUnitsMade;ComplexAbilityUsed;MaxTimeStamp
5152;5;24.0;28.0;1344.0;184.28;10226.12;238.08;56.7;487.5;2290.11;200.2;47.7;6.1;158.72;442.15;68.0;0.0;0.0;61140
5153;2;21.0;20.0;600.0;834.85;3362.23;352.54;6.53;143.63;1736.61;294.49;778.8;45.26;143.63;450.47;65.3;78.34;221.98;106172
5154;4;23.0;20.0;250.0;911.57;2467.98;337.09;12.06;180.58;2913.42;409.63;562.15;33.1;264.86;613.99;72.23;24.05;0.0;57576
5155;6;16.0;28.0;2100.0;0.0;4261.03;161.56;70.68;20.17;1534.78;221.19;504.74;129.08;141.36;575.54;30.29;0.0;0.0;68648
5157;5;19.0;16.0;600.0;92.36;1392.01;232.0;82.86;430.86;2535.44;368.92;707.84;43.86;290.0;1118.61;74.57;41.45;157.43;83656
5159;5;18.0;8.0;500.0;0.0;5964.38;228.2;10.4;207.46;2811.04;318.07;562.07;55.5;228.2;995.79;72.61;93.36;300.82;66824
5160;6;16.0;4.0;700.0;135.92;5347.09;344.44;0.0;114.81;2296.3;203.45;428.57;55.36;295.24;475.66;32.79;0.0;114.81;42260
5162;6;22.0;8.0;1000.0;190.64;4554.68;344.47;38.26;0.0;3176.8;246.54;398.31;62.83;344.47;1167.41;95.69;0.0;0.0;36220
5163;3;21.0;20.0;900.0;0.0;4057.16;175.38;0.0;163.69;2467.03;383.24;58.24;45.21;152.0;654.76;58.43;0.0;0.0;59284
5165;3;22.0;4.0;70.0;657.53;534.96;191.06;152.85;363.01;1442.48;615.47;988.08;5.89;191.06;897.98;47.76;0.0;0.0;72560
5166;6;29.0;12.0;1000.0;999.77;1477.6;156.87;298.56;131.57;2808.44;440.5;524.9;39.8;242.89;627.47;40.48;25.3;30.36;136980
5168;5;18.0;8.0;350.0;0.0;5969.3;178.72;53.65;53.65;2448.49;446.47;654.02;4.71;411.06;625.52;89.36;0.0;0.0;38784
5170;6;21.0;14.0;730.0;0.0;26643.91;243.75;18.78;112.5;1912.51;30.6;608.04;80.69;131.25;759.35;56.28;37.5;403.12;73936
5173;4;18.0;6.0;500.0;0.0;238.25;59.54;21.63;21.63;2517.86;324.65;579.7;5.69;81.22;411.52;27.1;0.0;0.0;128012
5174;4;16.0;8.0;300.0;860.81;1858.43;247.04;28.07;252.66;2313.21;329.05;635.53;41.43;168.44;359.33;56.15;56.15;72.99;123456
5175;3;19.0;28.0;1000.0;91.71;908.14;74.13;18.51;55.59;1445.62;318.44;968.2;76.92;166.8;426.27;55.59;0.0;0.0;37400
5180;3;19.0;8.0;400.0;101.61;2664.31;108.31;10.81;249.1;2794.28;33.93;651.01;37.56;216.61;628.17;65.02;0.0;0.0;64000
5188;2;27.0;8.0;300.0;537.17;1088.46;274.66;0.0;50.88;1892.08;681.51;910.75;31.61;162.76;386.56;50.88;0.0;0.0;68140
5189;3;17.0;6.0;300.0;488.35;50.74;78.96;11.3;67.65;1731.42;636.21;829.97;38.8;135.35;366.59;33.83;0.0;67.65;122904
5192;5;22.0;28.0;1500.0;189.48;16285.79;348.98;193.88;145.41;1657.66;366.12;784.09;51.81;184.18;727.05;48.45;0.0;0.0;71504
5194;6;20.0;42.0;1500.0;0.0;7123.32;303.33;29.32;293.54;3385.54;177.74;369.83;5.66;185.91;978.46;68.48;68.48;58.71;70840
5197;5;16.0;28.0;720.0;0.0;8901.37;256.15;0.0;64.05;2433.47;230.46;654.47;45.46;144.09;688.41;64.05;0.0;0.0;43296
5199;3;18.0;2.0;300.0;752.18;747.54;299.02;0.0;114.33;2568.02;329.07;567.4;35.62;175.89;562.86;61.55;0.0;105.53;78816
5200;3;19.0;28.0;130.0;145.33;1567.31;182.69;19.2;153.85;2519.23;327.97;508.24;70.5;173.08;807.66;57.67;0.0;19.2;72088
5202;4;24.0;14.0;500.0;610.72;1114.06;87.04;0.0;52.19;1792.94;377.65;773.59;37.57;243.7;452.59;69.63;0.0;0.0;39820
5206;4;17.0;6.0;650.0;0.0;1552.18;65.36;8.18;302.27;2197.56;546.87;639.4;58.74;163.39;890.5;57.19;73.52;40.83;84848
5207;4;20.0;10.0;400.0;0.0;5756.26;375.41;75.08;231.5;3722.8;212.32;402.96;50.27;125.14;800.87;62.59;131.39;175.19;110784
5209;5;27.0;8.0;800.0;0.0;6757.54;464.7;6.45;64.53;2691.4;266.44;406.04;56.91;148.45;354.98;38.75;0.0;322.71;107396
5213;4;16.0;10.0;1000.0;0.0;1777.15;191.55;0.0;255.4;2383.73;440.36;633.39;55.85;244.76;1106.76;63.84;297.97;95.77;65136
5215;4;23.0;24.0;900.0;658.24;572.37;66.68;66.68;66.68;2345.04;610.55;730.43;34.24;155.6;561.25;33.34;0.0;0.0;124736
5220;5;24.0;4.0;200.0;106.84;933.73;366.17;54.9;366.17;2636.4;321.96;643.89;47.78;329.55;1098.51;91.54;0.0;54.9;37860
5224;5;18.0;14.0;700.0;0.0;4342.72;420.26;151.29;1395.27;3031.5;235.41;443.92;70.06;173.71;1905.2;61.62;128.88;268.97;123700
5227;6;20.0;20.0;50.0;0.0;2921.19;406.26;154.77;48.38;3259.74;24.88;484.98;45.64;222.47;570.69;48.38;0.0;0.0;71660
5229;4;35.0;10.0;500.0;89.74;1344.2;265.05;141.99;283.99;1344.2;335.04;917.75;80.63;217.72;1022.33;56.77;0.0;0.0;73224
5230;5;17.0;6.0;500.0;92.53;3022.62;265.59;25.3;227.64;1833.81;472.78;636.97;52.83;151.76;860.0;75.88;0.0;63.22;54808
5233;4;18.0;16.0;630.0;122.52;1932.26;340.99;26.76;334.3;2714.53;308.44;517.64;52.54;140.41;481.4;33.41;0.0;0.0;103672
5235;5;21.0;4.0;400.0;121.99;3786.12;300.37;279.42;468.03;2298.22;389.76;54.54;53.19;146.69;593.76;41.94;0.0;181.62;99228
5241;4;23.0;10.0;400.0;121.82;3050.34;435.76;0.0;54.48;2614.58;343.5;572.78;50.14;272.35;453.92;108.94;0.0;54.48;38176
5243;4;25.0;12.0;150.0;0.0;957.44;139.12;90.02;769.23;2430.43;344.05;525.79;53.8;147.3;867.41;73.65;0.0;8.18;84704
5244;3;17.0;28.0;400.0;718.27;199.77;33.27;0.0;865.67;1875.61;645.24;835.98;48.52;277.46;821.25;66.61;0.0;0.0;62456
5245;3;26.0;20.0;50.0;573.44;643.38;345.23;94.15;62.8;2526.44;27.78;790.56;28.08;156.92;455.07;94.15;0.0;0.0;44172
5246;6;19.0;16.0;2200.0;925.43;1730.97;405.24;480.5;642.6;2252.0;323.09;673.11;48.97;144.73;538.39;63.7;110.0;191.05;119732
5247;6;23.0;12.0;1000.0;0.0;2129.85;122.69;9.84;152.13;2748.2;365.87;613.21;40.84;142.32;392.6;34.38;0.0;0.0;141244
5256;4;21.0;24.0;200.0;0.0;1958.34;202.59;212.23;366.58;1919.75;308.28;849.45;68.59;164.0;472.7;48.24;0.0;0.0;71852
5262;5;20.0;28.0;1350.0;972.67;2166.34;342.38;112.05;317.48;2415.34;402.07;577.42;44.59;143.18;535.36;56.01;68.48;118.28;111348
5263;5;27.0;6.0;700.0;0.0;11196.25;258.15;28.7;315.52;2811.01;406.69;47.48;51.7;239.03;698.01;57.39;0.0;0.0;72496
5264;5;23.0;10.0;500.0;0.0;10172.23;343.83;50.32;519.93;2096.5;13.25;46.11;8.42;209.65;519.93;50.32;0.0;117.41;82656
5268;6;21.0;16.0;1000.0;0.0;6113.63;429.31;39.72;87.45;4984.72;212.08;31.82;42.9;325.95;2647.36;63.63;39.72;7.97;87188
5271;5;19.0;10.0;300.0;0.0;1527.83;365.14;57.67;172.96;2969.18;393.77;565.05;4.07;211.4;730.31;57.67;28.84;19.2;72136
5272;5;20.0;16.0;1940.0;0.0;4355.34;261.98;171.92;270.16;2505.14;462.03;492.55;66.21;188.29;1236.17;40.97;0.0;40.97;84668
5275;5;30.0;24.0;730.0;521.33;258.41;137.82;0.0;17.26;1722.72;528.08;80.28;3.87;120.59;258.41;68.9;0.0;34.45;40236
5283;3;17.0;12.0;640.0;0.0;3011.47;286.81;0.0;353.73;2543.02;500.98;652.93;50.45;181.64;831.72;66.89;38.26;47.83;72504
5284;3;26.0;6.0;500.0;42.41;450.47;197.77;0.0;65.92;1856.82;654.52;948.64;28.76;230.73;549.35;76.91;0.0;0.0;63088
5285;5;19.0;20.0;250.0;182.62;5572.74;351.84;317.79;544.79;2758.0;204.96;38.93;66.75;272.4;703.69;79.45;0.0;0.0;61072
5289;7;16.0;28.0;2500.0;0.0;7561.31;636.13;260.24;93.97;3122.84;280.09;442.59;53.33;224.09;556.62;43.39;267.47;166.26;95888
5295;6;22.0;10.0;600.0;0.0;433.49;191.87;7.14;78.17;2835.44;278.19;565.21;48.8;149.23;703.55;63.98;0.0;0.0;97540
5296;3;24.0;16.0;100.0;607.01;949.21;143.03;0.0;104.02;1911.41;746.58;875.92;39.05;195.04;1118.27;65.02;0.0;0.0;53308
5300;5;23.0;4.0;900.0;0.0;1755.76;305.98;145.71;939.81;2761.14;224.76;472.51;6.72;196.7;866.93;65.57;80.14;123.85;95144
5302;3;20.0;10.0;850.0;118.55;2673.52;343.39;40.9;106.29;2771.64;413.73;586.67;47.99;220.75;515.08;65.43;0.0;40.9;84780
5303;6;18.0;42.0;2200.0;0.0;7925.06;238.21;9.15;73.3;2739.41;334.9;479.33;57.76;238.21;1475.1;54.97;201.56;146.59;75656
5304;1;21.0;12.0;200.0;62.0;1172.45;209.37;0.0;108.87;2009.92;589.29;857.67;35.58;117.24;418.73;58.64;0.0;133.99;82768
5309;4;20.0;8.0;150.0;0.0;2380.22;266.07;7.21;402.7;2588.76;338.16;546.22;54.14;309.21;1150.57;50.32;0.0;0.0;96392
5312;2;22.0;8.0;700.0;813.04;1865.4;332.45;9.22;221.63;2465.66;517.74;66.4;35.77;184.69;369.39;55.38;0.0;286.27;75060
5315;6;21.0;30.0;2000.0;133.93;3508.16;349.79;51.43;144.03;3374.41;298.35;44.56;42.84;195.47;997.93;72.02;0.0;298.35;67376
5323;1;18.0;28.0;200.0;497.42;253.64;95.12;22.67;466.52;1327.1;759.86;0.0;48.19;108.7;235.53;40.76;54.34;0.0;153036
5325;5;18.0;8.0;550.0;0.0;1576.72;75.08;65.71;140.78;2515.24;22.43;520.15;52.58;234.63;1492.22;65.71;112.62;9.36;73856
5326;1;20.0;20.0;16.0;732.59;661.41;94.49;0.0;68.69;2679.99;528.1;694.36;32.98;180.38;481.02;51.57;0.0;0.0;80696
5331;5;17.0;20.0;400.0;0.0;1194.91;241.12;64.32;546.55;2845.28;302.57;573.94;46.5;230.41;551.91;58.92;26.83;251.84;129360
5333;6;19.0;14.0;2300.0;134.59;4078.41;622.95;146.01;316.34;2496.69;293.52;596.34;54.42;136.27;846.83;34.03;38.96;43.81;142424
5335;3;16.0;6.0;500.0;815.66;552.91;337.49;3.59;82.58;2340.91;599.75;637.79;43.3;111.3;262.1;32.3;0.0;247.73;193060
5336;4;20.0;10.0;730.0;627.83;723.05;304.44;0.0;144.61;1902.76;525.14;80.75;4.05;144.61;525.16;60.86;182.67;68.48;91072
5339;4;27.0;4.0;600.0;950.78;891.33;86.77;31.54;39.44;2153.39;432.06;649.52;53.96;165.65;441.72;63.08;0.0;0.0;87876
5342;5;21.0;30.0;320.0;174.65;8357.91;274.03;61.9;167.95;2616.54;37.69;559.12;58.83;150.27;848.63;44.22;39.79;88.4;156828
5343;4;16.0;4.0;420.0;0.0;839.77;44.85;0.0;262.83;2801.39;331.1;549.47;59.91;147.44;1794.92;32.02;0.0;0.0;108128
5345;6;16.0;4.0;450.0;0.0;8932.26;433.41;121.9;880.36;3853.26;295.7;39.05;44.55;243.79;1124.16;54.2;88.04;155.76;102356
5351;5;26.0;6.0;200.0;0.0;3541.04;171.99;0.0;515.98;3277.99;289.78;48.0;49.23;313.63;951.01;70.82;60.72;70.82;68512
5354;3;21.0;8.0;410.0;966.83;1583.15;145.07;12.62;252.29;2415.72;397.07;606.48;46.27;132.45;605.5;50.46;201.84;359.52;109896
5357;5;24.0;12.0;800.0;0.0;2813.55;260.71;108.63;173.81;2998.22;45.44;493.48;42.1;282.44;1238.39;65.16;0.0;0.0;63808
5359;5;24.0;12.0;400.0;0.0;6379.21;314.92;282.62;387.6;3286.51;38.67;542.8;40.79;169.57;557.17;64.6;0.0;0.0;85840
5360;5;23.0;10.0;500.0;170.8;11559.74;344.1;21.49;86.03;2000.1;500.54;720.64;5.41;172.05;709.72;64.53;0.0;0.0;64460
5365;6;21.0;12.0;600.0;127.58;4134.3;430.38;156.5;404.3;3377.87;372.3;50.33;37.18;234.76;508.64;58.71;0.0;0.0;106296
5366;3;31.0;10.0;400.0;927.91;950.89;169.8;0.0;101.88;1403.7;615.93;867.74;83.55;124.52;2026.3;56.63;0.0;0.0;61232
5367;6;20.0;24.0;960.0;104.14;1755.88;98.92;0.0;296.77;2918.23;41.26;587.8;40.25;395.69;964.52;98.92;0.0;0.0;28028
5372;4;24.0;12.0;450.0;0.0;4276.1;459.58;19.96;99.91;2251.28;405.7;607.22;48.34;146.53;619.44;59.96;173.18;106.57;104068
5374;4;22.0;2.0;80.0;526.22;493.78;233.42;9.01;17.95;1768.62;503.67;0.0;36.85;152.62;314.22;35.91;0.0;0.0;77208
5382;5;16.0;12.0;224.0;912.68;3262.84;388.68;10.26;286.39;1697.9;369.94;73.49;5.24;102.28;623.93;61.34;30.71;265.94;67768
5384;4;20.0;14.0;500.0;206.84;5544.41;573.26;42.77;256.69;3756.17;257.72;359.54;54.53;273.8;1488.76;94.12;196.79;119.78;81012
5386;5;21.0;4.0;200.0;0.0;5603.27;589.82;353.89;511.18;4040.25;281.95;377.42;47.37;255.59;432.54;58.99;0.0;0.0;70512
5387;6;26.0;28.0;800.0;145.66;3388.82;488.35;14.76;207.18;2441.73;30.88;463.52;63.21;369.96;813.9;59.2;0.0;118.38;46840
5388;4;27.0;4.0;110.0;593.0;434.35;271.47;108.59;108.59;1321.16;512.78;880.55;56.16;180.98;561.04;90.49;0.0;36.18;38300
5390;3;21.0;10.0;150.0;955.45;906.37;152.65;19.06;286.22;2585.54;425.48;608.41;44.24;219.44;677.39;66.75;0.0;0.0;72652
5393;4;18.0;6.0;600.0;0.0;1234.59;217.87;0.0;674.36;2500.3;49.05;52.25;52.41;248.99;1193.06;62.25;0.0;0.0;66812
5395;6;18.0;24.0;500.0;168.2;5949.87;229.26;0.0;272.93;3089.56;343.69;486.78;4.95;283.85;1146.34;54.62;174.67;131.01;63492
5398;4;18.0;20.0;900.0;782.23;1015.87;237.24;12.2;6.09;2390.65;418.26;67.72;39.39;127.74;535.31;36.53;73.0;97.33;113948
5400;5;17.0;10.0;650.0;0.0;4259.31;279.57;104.15;120.6;2625.75;345.27;52.98;52.36;224.75;608.47;32.92;0.0;208.31;126448
5402;6;18.0;28.0;1800.0;0.0;4742.38;532.92;11.99;317.36;4784.3;241.2;298.42;42.62;161.67;700.57;47.9;95.81;65.85;115760
5403;6;21.0;8.0;700.0;0.0;2602.86;335.28;114.7;123.53;3441.07;242.67;435.8;51.62;158.82;1517.59;61.76;44.08;88.23;78560
5405;5;17.0;24.0;800.0;0.0;9996.12;510.31;0.0;585.36;2101.29;311.68;644.14;66.89;232.64;787.98;75.05;135.08;157.6;92364
5406;6;24.0;8.0;500.0;117.62;2248.24;407.01;135.67;164.74;2538.95;301.15;504.12;51.03;232.58;881.83;48.45;77.53;9.7;71528
5407;6;21.0;56.0;1400.0;0.0;3042.43;446.99;7.21;144.19;4311.31;239.06;354.52;3.6;144.19;519.09;50.46;86.51;511.88;96144
5412;3;18.0;12.0;730.0;851.24;629.18;147.59;31.05;365.08;2446.81;640.26;615.75;43.3;233.03;1071.96;46.58;0.0;0.0;89236
5413;4;18.0;20.0;800.0;0.0;1460.48;141.54;25.72;611.21;2824.45;308.68;419.86;55.99;160.85;501.84;51.5;186.58;257.35;107736
5421;5;19.0;10.0;500.0;0.0;1758.4;364.55;278.77;150.11;2444.61;317.88;548.42;52.98;321.66;879.2;107.22;0.0;0.0;32324
5422;4;26.0;2.0;150.0;574.36;593.3;252.7;0.0;109.87;1977.68;469.72;868.44;3.65;263.69;615.28;65.92;0.0;87.9;63088
5424;2;23.0;8.0;300.0;614.77;1853.57;231.7;20.45;81.78;1601.43;71.64;0.0;41.28;218.07;613.32;34.1;0.0;0.0;101716
5431;4;17.0;12.0;900.0;0.0;4889.55;145.23;0.0;0.0;2783.65;264.98;625.04;5.4;278.37;1161.86;72.62;0.0;0.0;57272
5433;3;30.0;2.0;400.0;667.58;325.28;128.6;37.85;68.07;2420.65;52.0;765.88;34.34;136.16;302.58;37.85;0.0;0.0;91632
5434;2;22.0;6.0;740.0;497.83;786.1;236.68;143.7;135.24;2020.19;551.09;869.29;29.79;143.7;422.64;50.74;0.0;0.0;82004
5435;2;19.0;6.0;150.0;561.1;505.78;175.08;0.0;0.0;1439.53;301.92;742.16;52.84;213.98;758.66;58.36;0.0;427.97;35632
5438;5;25.0;12.0;730.0;0.0;2414.02;265.86;510.45;233.96;2786.23;262.83;51.77;42.44;255.23;638.07;53.16;0.0;0.0;65180
5439;5;21.0;28.0;960.0;0.0;10582.43;366.86;0.0;18.78;4157.72;226.27;330.23;40.94;159.91;305.72;32.92;75.25;98.77;147376
5442;2;19.0;4.0;250.0;805.52;357.94;84.6;6.51;143.18;1991.45;452.85;708.89;51.63;123.65;364.45;39.02;0.0;0.0;106508
5446;6;22.0;6.0;400.0;0.0;2708.85;400.83;465.48;349.11;2463.17;237.16;555.49;70.05;193.95;394.36;32.3;0.0;0.0;107216
5451;3;19.0;12.0;600.0;0.0;3113.99;538.96;59.89;384.97;3267.98;233.6;478.95;41.1;205.32;384.97;42.77;0.0;0.0;81024
5453;6;18.0;36.0;1100.0;160.32;4964.15;373.56;157.72;207.53;3013.35;334.03;524.08;54.68;240.74;1295.02;74.71;190.93;116.21;83500
5456;6;16.0;28.0;950.0;0.0;2671.51;552.28;0.0;0.0;3480.67;351.13;463.62;33.65;256.88;680.72;44.99;0.0;134.86;107936
5460;4;17.0;10.0;450.0;590.78;266.84;154.48;49.14;287.9;1776.56;593.97;821.98;42.29;231.73;421.32;49.14;0.0;0.0;98712
5461;3;20.0;12.0;551.0;696.23;1505.06;231.94;0.0;134.01;2309.14;522.77;708.57;34.22;139.17;443.27;46.37;144.32;190.71;134480
5462;5;24.0;6.0;450.0;0.0;1152.98;185.05;99.64;412.79;2547.94;187.42;584.36;48.77;313.15;555.14;71.17;0.0;71.17;48696
5464;4;20.0;8.0;150.0;0.0;9342.63;461.36;57.67;46.16;2191.48;35.62;715.37;5.3;265.28;738.21;69.18;0.0;103.81;60096
5469;5;17.0;6.0;400.0;127.85;7238.22;209.37;0.0;69.79;2592.2;338.07;618.46;36.65;189.43;677.96;69.79;0.0;109.67;69524
5472;6;17.0;14.0;450.0;851.62;1747.53;355.53;6.02;72.31;2530.9;389.02;632.67;38.24;156.68;560.42;48.17;186.81;78.34;115028
5473;4;19.0;10.0;450.0;0.0;2467.7;336.98;15.53;93.32;2467.7;357.98;711.43;47.42;155.53;373.26;31.12;0.0;0.0;133704
5475;6;17.0;6.0;1000.0;0.0;5290.84;270.86;117.37;550.75;2952.4;25.82;376.39;55.29;234.75;668.12;63.22;0.0;171.55;76772
5476;6;23.0;10.0;400.0;756.65;1302.56;296.91;105.35;162.82;2011.31;397.7;762.86;44.1;191.55;1043.96;67.03;0.0;9.57;72372
5483;1;23.0;20.0;216.0;54.4;1481.32;246.89;128.59;164.59;1563.61;376.63;962.24;38.49;128.59;411.48;41.17;0.0;30.85;134764
5487;6;22.0;16.0;1000.0;0.0;3760.62;599.99;32.16;171.42;3803.48;221.7;362.14;49.83;267.85;1317.82;85.71;75.0;64.26;64696
5488;5;27.0;8.0;700.0;114.91;810.13;268.39;4.97;193.84;3006.93;329.07;518.68;4.76;129.22;482.1;49.7;114.31;139.16;139464
5489;6;19.0;10.0;600.0;0.0;2678.42;460.01;22.25;600.98;2478.09;328.29;557.6;71.47;200.33;1001.61;44.5;541.62;1105.51;93424
5490;1;35.0;8.0;250.0;494.08;378.56;119.54;0.0;29.87;1554.07;543.23;854.1;40.58;149.43;418.4;29.87;0.0;0.0;69580
5491;5;20.0;4.0;200.0;0.0;2891.55;278.93;213.84;511.37;2435.97;485.06;643.51;46.83;176.65;539.26;55.8;0.0;27.86;74552
5493;3;22.0;6.0;800.0;0.0;676.5;254.78;61.48;474.43;2249.13;418.35;706.72;62.89;131.79;333.86;61.48;0.0;202.07;78896
5495;6;19.0;10.0;150.0;107.48;3207.07;286.95;0.0;140.66;3173.31;560.14;479.64;32.13;241.94;495.13;39.37;106.9;78.77;123196
5497;5;20.0;10.0;300.0;0.0;2716.2;561.09;0.0;38.26;2537.67;289.7;56.0;5.6;204.03;535.59;76.51;0.0;0.0;54356
5498;6;22.0;14.0;800.0;194.52;7960.67;772.5;91.65;248.77;3181.65;235.87;530.54;53.83;274.96;1060.53;65.43;0.0;0.0;52940
5503;4;23.0;8.0;600.0;0.0;2184.81;322.88;75.34;161.44;2776.75;434.09;554.57;39.92;215.25;591.94;75.34;0.0;387.45;64404
5504;5;21.0;20.0;600.0;113.85;876.18;253.12;19.48;233.65;3290.54;258.57;463.9;43.08;272.59;525.71;97.35;0.0;0.0;35600
5508;3;19.0;12.0;225.0;676.52;840.84;276.36;17.61;182.28;2087.39;347.23;794.25;40.17;158.76;376.32;35.28;0.0;0.0;117884
5510;5;22.0;16.0;600.0;969.74;1470.85;349.67;88.81;499.53;2741.89;338.01;507.69;41.07;155.41;244.22;44.43;133.21;94.36;124884
5515;6;17.0;28.0;1344.0;0.0;6626.33;338.85;0.0;188.25;3300.61;267.63;386.01;52.2;251.0;439.24;87.85;0.0;62.73;55232
5517;5;20.0;6.0;100.0;0.0;4440.69;361.58;112.99;305.09;3491.53;23.01;373.59;46.47;259.89;655.37;90.4;0.0;429.38;61344
5519;6;19.0;24.0;300.0;184.35;5722.63;407.74;200.29;257.52;2475.04;217.16;451.91;77.46;221.75;1673.9;71.53;364.82;143.07;96900
5520;6;22.0;24.0;2000.0;0.0;10284.63;335.49;11.58;520.59;2545.13;385.39;494.91;52.32;254.51;913.92;80.98;0.0;115.69;59916
5521;4;16.0;10.0;500.0;994.27;1178.5;58.43;19.48;360.37;2084.29;353.43;546.17;57.01;165.57;564.9;68.21;0.0;38.96;71168
5522;5;20.0;6.0;400.0;94.99;1555.07;396.01;67.58;106.25;2627.19;26.21;607.06;40.96;183.52;415.33;57.95;0.0;154.54;71764
5525;4;23.0;42.0;130.0;840.65;1878.65;260.92;8.66;104.37;3209.37;363.48;573.22;29.3;243.53;539.25;52.19;0.0;0.0;79696
5527;2;22.0;12.0;250.0;995.78;738.97;164.95;6.6;26.41;2533.61;313.0;585.83;4.76;118.76;323.3;32.99;65.99;98.97;105056
5532;6;16.0;48.0;1500.0;0.0;6484.77;510.54;17.88;17.88;4138.07;241.56;290.48;62.49;188.09;904.64;62.73;0.0;206.01;77388
5533;4;22.0;20.0;800.0;853.88;823.26;264.06;46.58;124.27;2065.92;269.7;580.75;50.83;233.0;761.15;62.11;0.0;108.74;44624
5535;3;21.0;36.0;700.0;0.0;1913.85;341.08;0.0;644.27;2122.29;401.26;687.68;6.56;189.49;786.38;66.33;0.0;0.0;73160
5536;4;28.0;4.0;500.0;0.0;1385.62;179.04;0.0;54.48;2498.79;209.12;597.26;53.83;186.83;591.61;62.25;0.0;0.0;89044
5538;5;25.0;2.0;120.0;0.0;6452.44;289.78;0.0;482.97;2434.15;28.26;454.92;59.52;270.46;540.92;77.27;0.0;38.61;35880
5541;3;21.0;12.0;900.0;674.57;2017.21;500.62;0.0;662.59;2046.66;38.09;656.4;32.73;161.97;677.31;73.62;0.0;29.46;47076
5543;6;16.0;8.0;1200.0;207.49;6803.11;426.6;22.46;22.46;3794.48;295.48;323.31;50.3;516.41;853.2;89.81;0.0;0.0;30872
5545;4;19.0;16.0;500.0;0.0;6706.31;280.18;18.09;253.07;2205.31;301.89;621.8;7.67;198.84;1563.62;54.2;0.0;0.0;76692
5547;5;17.0;10.0;350.0;0.0;4582.69;186.45;29.46;127.57;2472.89;274.26;550.95;59.05;186.45;873.37;49.08;0.0;0.0;70636
5548;4;27.0;12.0;450.0;120.43;3670.49;462.72;75.04;362.67;2463.67;248.75;597.26;50.28;131.31;475.23;56.28;50.05;137.56;110852
5551;5;21.0;10.0;500.0;0.0;2064.49;339.49;229.39;146.81;2725.12;312.7;569.02;46.63;165.16;385.37;64.26;0.0;0.0;75544
5557;4;20.0;12.0;750.0;827.18;865.76;182.26;9.08;63.77;2023.14;44.0;842.7;49.86;145.81;1175.59;54.69;54.69;136.7;76060
5558;1;23.0;2.0;300.0;77.24;391.87;90.43;60.3;0.0;2391.43;325.4;632.94;41.18;261.25;472.26;40.2;0.0;20.1;68984
5561;6;18.0;10.0;600.0;0.0;3797.88;239.61;119.81;203.67;3198.84;236.99;50.38;47.86;203.67;634.98;83.86;0.0;0.0;57856
5563;6;25.0;10.0;400.0;0.0;1738.83;432.01;540.01;648.01;3196.85;223.86;485.54;42.84;280.8;518.41;64.81;0.0;140.41;64180
5564;4;16.0;8.0;1000.0;0.0;5750.88;575.09;28.77;230.04;1667.76;238.26;588.97;8.18;158.15;402.56;100.64;0.0;0.0;48212
5566;4;21.0;24.0;450.0;0.0;10606.08;436.33;0.0;234.94;2584.39;391.11;514.54;45.78;251.73;604.15;100.69;0.0;50.32;41304
5567;4;22.0;4.0;500.0;0.0;694.3;324.44;0.0;577.5;2186.71;310.95;613.29;58.25;110.31;609.94;45.4;0.0;77.86;106824
5568;6;24.0;8.0;400.0;0.0;1603.28;268.39;360.21;579.16;3051.18;237.31;413.43;48.59;211.89;678.04;77.69;84.75;487.34;98140
5570;4;17.0;6.0;500.0;0.0;2155.2;312.5;0.0;581.9;2650.89;334.04;516.1;45.12;193.97;495.7;86.21;0.0;215.52;64324
5571;5;21.0;6.0;250.0;0.0;1276.71;236.99;64.95;61.14;2763.66;380.61;620.53;48.8;118.5;726.29;38.19;225.53;493.1;181336
5572;3;27.0;28.0;90.0;954.92;1407.55;328.43;121.99;178.29;2383.46;443.0;770.71;45.83;290.89;1520.16;75.07;37.57;9.36;73868
5576;4;21.0;12.0;650.0;0.0;1240.68;183.05;122.03;427.12;1647.46;26.4;691.85;70.74;264.41;650.85;81.36;0.0;0.0;34080
5580;6;22.0;20.0;840.0;0.0;2921.79;498.84;106.89;498.84;2814.9;457.29;484.05;46.41;261.3;902.69;83.14;0.0;166.28;58360
5582;5;22.0;4.0;200.0;0.0;2792.28;262.52;7.97;620.51;3174.13;290.75;447.02;51.4;198.88;477.31;47.76;55.66;127.28;87132
5586;4;27.0;8.0;850.0;0.0;1784.69;279.69;213.1;266.37;2217.55;407.23;638.44;63.06;213.1;665.93;66.61;46.65;113.21;104088
5596;3;17.0;20.0;650.0;0.0;1224.47;136.9;0.0;349.85;2312.03;462.71;679.74;54.08;228.16;593.22;60.86;0.0;0.0;91140
5597;3;16.0;12.0;300.0;753.05;833.46;44.36;88.67;319.2;1897.45;651.64;897.2;43.88;266.0;691.59;62.04;0.0;0.0;78176
5599;5;23.0;8.0;750.0;920.59;447.61;114.51;10.4;197.78;2373.39;459.74;680.88;46.54;176.96;2144.41;83.28;0.0;10.4;66588
5600;5;17.0;10.0;130.0;845.23;390.06;113.24;0.0;100.66;1434.42;300.88;757.54;75.26;113.24;679.46;50.32;0.0;50.32;55088
